Time,Temp1,udef1
2020-3-24 2:36:26,3.0,-2.4434
2020-3-24 2:46:27,2.94,-2.4439
2020-3-24 2:56:27,2.87,-2.4438
2020-3-24 3:06:28,2.66,-2.4446
2020-3-24 3:16:28,2.47,-2.4452
2020-3-24 3:26:29,2.33,-2.4464
2020-3-24 3:36:29,2.33,-2.4467
2020-3-24 3:46:30,2.29,-2.4468
2020-3-24 3:56:30,2.17,-2.4509
2020-3-24 4:06:31,2.01,-2.4508
2020-3-24 4:16:32,1.86,-2.4514
2020-3-24 4:26:32,1.71,-2.4525
2020-3-24 4:36:33,1.56,-2.4527
2020-3-24 4:46:33,1.43,-2.4534
2020-3-24 4:56:34,1.27,-2.4507
2020-3-24 5:06:34,1.12,-2.4545
2020-3-24 5:16:35,0.99,-2.4553
2020-3-24 5:26:35,0.92,-2.453
2020-3-24 5:36:36,0.87,-2.4536
2020-3-24 5:46:36,0.82,-2.4538
2020-3-24 5:56:37,0.82,-2.4547
2020-3-24 6:06:37,0.85,-2.4573
2020-3-24 6:16:38,0.87,-2.4552
2020-3-24 6:26:38,0.84,-2.4555
2020-3-24 6:36:39,0.81,-2.4562
2020-3-24 6:46:39,0.79,-2.4555
2020-3-24 6:56:40,0.83,-2.4557
2020-3-24 7:06:40,0.84,-2.4559
2020-3-24 7:16:41,0.87,-2.4557
2020-3-24 7:26:41,0.92,-2.4564
2020-3-24 7:36:42,1.01,-2.4591
2020-3-24 7:46:42,1.16,-2.4558
2020-3-24 7:56:43,1.31,-2.4559
2020-3-24 8:06:44,1.53,-2.4575
2020-3-24 8:16:44,1.8,-2.4547
2020-3-24 8:26:45,2.07,-2.4564
2020-3-24 8:36:45,2.41,-2.4536
2020-3-24 8:46:46,2.71,-2.4505
2020-3-24 8:56:46,3.1,-2.4505
2020-3-24 9:06:47,3.47,-2.4496
2020-3-24 9:16:47,3.85,-2.4478
2020-3-24 9:26:48,4.23,-2.4459
2020-3-24 9:36:48,4.63,-2.4452
2020-3-24 9:46:49,4.99,-2.4439
2020-3-24 9:56:49,5.63,-2.4411
2020-3-24 10:06:50,6.24,-2.4417
2020-3-24 10:16:50,6.85,-2.4379
2020-3-24 10:26:51,7.26,-2.4361
2020-3-24 10:36:51,7.82,-2.4347
2020-3-24 10:46:52,8.53,-2.4318
2020-3-24 10:56:52,9.27,-2.43
2020-3-24 11:06:53,11.16,-2.4273
2020-3-24 11:16:53,14.36,-2.4135
2020-3-24 11:26:54,16.54,-2.4059
2020-3-24 11:36:54,19.13,-2.3984
2020-3-24 11:46:55,20.91,-2.3904
2020-3-24 11:56:55,22.18,-2.3855
2020-3-24 12:06:56,23.46,-2.3766
2020-3-24 12:16:56,23.89,-2.3713
2020-3-24 12:26:57,23.02,-2.3713
2020-3-24 12:36:57,22.85,-2.3736
2020-3-24 12:37:01,22.85,-2.3736
2020-3-24 12:46:58,23.29,-2.3669
2020-3-24 12:56:59,24.77,-2.3633
2020-3-24 13:06:59,25.33,-2.3618
2020-3-24 13:17:00,26.62,-2.3579
2020-3-24 13:27:00,27.24,-2.354
2020-3-24 13:37:01,27.72,-2.351
2020-3-24 13:47:01,27.56,-2.3486
2020-3-24 13:57:02,27.86,-2.3464
2020-3-24 14:07:02,25.25,-2.3503
2020-3-24 14:17:03,22.57,-2.3583
2020-3-24 14:27:03,20.97,-2.3637
2020-3-24 14:37:04,19.5,-2.3659
2020-3-24 14:57:05,17.38,-2.3744
2020-3-24 15:07:05,16.51,-2.3779
2020-3-24 15:17:06,15.86,-2.3833
2020-3-24 15:27:06,15.4,-2.3854
2020-3-24 15:37:07,15.07,-2.385
2020-3-24 15:47:07,14.79,-2.3864
2020-3-24 15:57:08,14.51,-2.3873
2020-3-24 16:07:08,14.29,-2.3909
2020-3-24 16:17:09,14.1,-2.3902
2020-3-24 16:27:09,13.96,-2.3903
2020-3-24 16:37:10,13.86,-2.3913
2020-3-24 16:47:10,13.77,-2.3941
2020-3-24 16:57:11,13.66,-2.3923
2020-3-24 17:07:11,13.52,-2.3945
2020-3-24 17:17:12,13.35,-2.3938
2020-3-24 17:27:12,13.2,-2.3944
2020-3-24 17:37:13,13.05,-2.3949
2020-3-24 17:47:13,12.89,-2.3961
2020-3-24 17:57:14,12.71,-2.3966
2020-3-24 18:07:15,12.5,-2.3969
2020-3-24 18:17:15,12.3,-2.398
2020-3-24 18:27:16,11.9,-2.398
2020-3-24 18:37:16,11.53,-2.4
2020-3-24 18:47:17,11.33,-2.4006
2020-3-24 18:57:17,11.11,-2.4041
2020-3-24 19:07:18,10.89,-2.4059
2020-3-24 19:17:18,10.65,-2.4063
2020-3-24 19:27:19,10.41,-2.4052
2020-3-24 19:37:24,10.19,-2.406
2020-3-24 19:47:20,9.96,-2.4072
2020-3-24 19:47:25,9.96,-2.4072
2020-3-24 19:57:21,9.74,-2.4081
2020-3-24 20:07:21,9.54,-2.4092
2020-3-24 20:17:21,9.33,-2.4128
2020-3-24 20:27:22,9.14,-2.4135
2020-3-24 20:37:22,8.93,-2.4155
2020-3-24 20:47:23,8.72,-2.4157
2020-3-24 20:57:23,8.5,-2.4167
2020-3-24 21:07:24,8.34,-2.4177
2020-3-24 21:17:24,8.19,-2.416
2020-3-24 21:27:25,8.07,-2.4171
2020-3-24 21:37:25,7.91,-2.4171
2020-3-24 21:47:26,7.75,-2.4187
2020-3-24 21:57:26,7.62,-2.4192
2020-3-24 22:07:27,7.5,-2.4204
2020-3-24 22:17:27,7.39,-2.4206
2020-3-24 22:27:28,7.26,-2.422
2020-3-24 22:37:28,7.14,-2.4221
2020-3-24 22:47:29,7.03,-2.4222
2020-3-24 22:57:29,6.91,-2.4238
2020-3-24 23:07:30,6.78,-2.4244
2020-3-24 23:17:30,6.64,-2.4258
2020-3-24 23:27:31,6.51,-2.4263
2020-3-24 23:37:32,6.38,-2.4269
2020-3-24 23:47:32,6.23,-2.4272
2020-3-24 23:57:33,6.11,-2.4277
2020-3-25 0:07:33,5.98,-2.4309
2020-3-25 0:17:34,5.88,-2.4318
2020-3-25 0:27:34,5.74,-2.4318
2020-3-25 0:37:35,5.62,-2.4305
2020-3-25 0:47:35,5.5,-2.4307
2020-3-25 0:57:36,5.38,-2.4319
2020-3-25 1:07:36,5.26,-2.4347
2020-3-25 1:17:37,5.14,-2.4331
2020-3-25 1:27:37,5.01,-2.4335
2020-3-25 1:37:38,4.9,-2.436
2020-3-25 1:47:38,4.77,-2.4352
2020-3-25 1:57:39,4.65,-2.4357
2020-3-25 2:07:39,4.54,-2.4379
2020-3-25 2:17:40,4.37,-2.4365
2020-3-25 2:27:40,4.18,-2.4394
2020-3-25 2:37:41,4.09,-2.4403
2020-3-25 2:47:41,3.98,-2.4407
2020-3-25 2:57:42,3.86,-2.4384
2020-3-25 3:07:42,3.7,-2.4401
2020-3-25 3:17:43,3.52,-2.4425
2020-3-25 3:27:43,3.3,-2.4411
2020-3-25 3:37:44,3.11,-2.4424
2020-3-25 3:47:45,2.94,-2.4428
2020-3-25 3:57:45,2.82,-2.4441
2020-3-25 4:07:46,2.71,-2.4447
2020-3-25 4:17:46,2.69,-2.4444
2020-3-25 4:27:47,2.51,-2.4452
2020-3-25 4:37:47,2.4,-2.4459
2020-3-25 4:47:48,2.32,-2.4465
2020-3-25 4:57:48,2.22,-2.4488
2020-3-25 5:07:49,2.21,-2.4473
2020-3-25 5:17:49,2.07,-2.4499
2020-3-25 5:27:50,2.02,-2.4485
2020-3-25 5:37:50,1.94,-2.449
2020-3-25 5:47:51,1.82,-2.4522
2020-3-25 5:57:51,1.74,-2.4501
2020-3-25 6:07:52,1.57,-2.4509
2020-3-25 6:17:52,1.42,-2.4539
2020-3-25 6:27:53,1.29,-2.4549
2020-3-25 6:37:53,1.21,-2.4554
2020-3-25 6:47:54,1.19,-2.4563
2020-3-25 6:57:54,1.22,-2.453
2020-3-25 7:07:55,1.19,-2.454
2020-3-25 7:17:55,1.18,-2.4539
2020-3-25 7:27:56,1.33,-2.4533
2020-3-25 7:37:57,1.54,-2.4561
2020-3-25 7:47:57,1.78,-2.4564
2020-3-25 7:57:58,2.04,-2.4526
2020-3-25 8:07:58,2.38,-2.4515
2020-3-25 8:17:59,2.74,-2.4507
2020-3-25 8:27:59,3.11,-2.4494
2020-3-25 8:38:00,3.44,-2.4482
2020-3-25 8:48:00,3.73,-2.4495
2020-3-25 8:58:01,4.13,-2.4479
2020-3-25 9:08:01,4.5,-2.4474
2020-3-25 9:18:02,4.85,-2.4441
2020-3-25 9:28:02,5.26,-2.4425
2020-3-25 9:38:03,5.64,-2.4431
2020-3-25 9:48:03,6.0,-2.4399
2020-3-25 9:58:04,6.66,-2.4373
2020-3-25 10:08:04,7.27,-2.4359
2020-3-25 10:18:05,7.81,-2.4343
2020-3-25 10:28:05,8.34,-2.4323
2020-3-25 10:38:06,8.9,-2.4302
2020-3-25 10:48:06,9.71,-2.4302
2020-3-25 10:58:07,10.91,-2.4243
2020-3-25 11:08:07,12.85,-2.4177
2020-3-25 11:18:08,15.92,-2.4066
2020-3-25 11:28:08,18.55,-2.3977
2020-3-25 11:38:09,20.72,-2.3925
2020-3-25 11:48:09,22.39,-2.3843
2020-3-25 11:58:10,24.51,-2.373
2020-3-25 12:08:10,25.81,-2.366
2020-3-25 12:18:11,26.09,-2.3626
2020-3-25 12:28:12,25.86,-2.3617
2020-3-25 12:38:12,25.56,-2.3598
2020-3-25 12:48:13,25.92,-2.3589
2020-3-25 12:58:13,26.54,-2.3546
2020-3-25 13:08:14,27.93,-2.3532
2020-3-25 13:18:14,28.8,-2.3446
2020-3-25 13:28:15,29.57,-2.3422
2020-3-25 13:38:15,30.01,-2.34
2020-3-25 13:48:16,30.6,-2.3358
2020-3-25 13:58:16,30.7,-2.3322
2020-3-25 14:08:17,27.3,-2.3392
2020-3-25 14:18:17,24.34,-2.3459
2020-3-25 14:28:18,21.78,-2.3534
2020-3-25 14:38:18,20.07,-2.3598
2020-3-25 14:48:19,18.63,-2.3647
2020-3-25 14:58:19,17.39,-2.3699
2020-3-25 15:08:20,16.56,-2.373
2020-3-25 15:18:20,15.82,-2.3766
2020-3-25 15:28:21,15.26,-2.3794
2020-3-25 15:38:21,14.71,-2.3826
2020-3-25 15:48:22,14.35,-2.3868
2020-3-25 15:58:22,14.01,-2.3884
2020-3-25 16:08:23,13.8,-2.3869
2020-3-25 16:18:23,13.56,-2.3911
2020-3-25 16:28:24,13.33,-2.3895
2020-3-25 16:38:24,13.13,-2.3908
2020-3-25 16:48:25,12.96,-2.3919
2020-3-25 16:58:25,12.84,-2.3927
2020-3-25 17:08:26,12.68,-2.3935
2020-3-25 17:18:26,12.56,-2.3965
2020-3-25 17:28:27,12.42,-2.3952
2020-3-25 17:38:27,12.26,-2.396
2020-3-25 17:48:28,12.12,-2.3983
2020-3-25 17:58:28,11.97,-2.397
2020-3-25 18:08:29,11.78,-2.3992
