TIMESTAMP,NOM_TILT,ANGLE_X,ANGLE_Y,ANGLE_Z,TEMPERATURE,INTENSITE_SIGNAL,SIGMA
"2020-3-13 17:52:01",0A000054, 86.8533, -1.3462, -2.845, 12.1, -81, 0.0058
"2020-3-13 18:02:02",0A000054, 86.8557, -1.3487, -2.8409, 11.74, -82, 0.0061
"2020-3-13 18:12:02",0A000054, 86.8553, -1.3501, -2.8404, 11.39, -80, 0.0062
"2020-3-13 18:22:03",0A000054, 86.8509, -1.35, -2.8456, 11.06, -82, 0.0056
"2020-3-13 18:32:03",0A000054, 86.8501, -1.3508, -2.846, 10.78, -81, 0.0062
"2020-3-13 18:42:04",0A000054, 86.8486, -1.3531, -2.8465, 10.46, -82, 0.0059
"2020-3-13 18:52:04",0A000054, 86.8481, -1.3526, -2.8474, 10.15, -79, 0.0067
"2020-3-13 19:02:05",0A000054, 86.847, -1.3538, -2.8479, 9.81, -77, 0.0056
"2020-3-13 19:12:05",0A000054, 86.8453, -1.3556, -2.8488, 9.46, -83, 0.0061
"2020-3-13 19:22:06",0A000054, 86.8454, -1.3585, -2.8475, 9.11, -76, 0.0049
"2020-3-13 19:32:06",0A000054, 86.8441, -1.3586, -2.8488, 8.77, -81, 0.0062
"2020-3-13 19:42:07",0A000054, 86.8435, -1.3617, -2.8481, 8.44, -77, 0.0069
"2020-3-13 19:52:08",0A000054, 86.8429, -1.3638, -2.8478, 8.14, -76, 0.0067
"2020-3-13 20:02:08",0A000054, 86.841, -1.3633, -2.8501, 7.84, -79, 0.0056
"2020-3-13 20:12:09",0A000054, 86.8445, -1.3676, -2.8442, 7.56, -77, 0.0064
"2020-3-13 20:22:09",0A000054, 86.8389, -1.3675, -2.8504, 7.29, -76, 0.0062
"2020-3-13 20:32:10",0A000054, 86.8411, -1.37, -2.8466, 7.04, -79, 0.0052
"2020-3-13 20:42:10",0A000054, 86.837, -1.3699, -2.8513, 6.81, -77, 0.0105
"2020-3-13 20:52:11",0A000054, 86.8394, -1.3725, -2.8473, 6.64, -79, 0.0053
"2020-3-13 21:02:11",0A000054, 86.8345, -1.3726, -2.8529, 6.5, -77, 0.0059
"2020-3-13 21:12:12",0A000054, 86.8336, -1.373, -2.8534, 6.35, -79, 0.0042
"2020-3-13 21:22:12",0A000054, 86.8327, -1.3719, -2.8549, 6.26, -76, 0.0052
"2020-3-13 21:32:13",0A000054, 86.8316, -1.3721, -2.856, 6.23, -80, 0.0046
"2020-3-13 21:42:13",0A000054, 86.8307, -1.3746, -2.8557, 6.2, -77, 0.0052
"2020-3-13 21:52:14",0A000054, 86.8289, -1.3755, -2.8571, 6.2, -79, 0.0055
"2020-3-13 22:02:19",0A000054, 86.8324, -1.3757, -2.8534, 6.17, -77, 0.0058
"2020-3-13 22:12:15",0A000054, 86.8285, -1.375, -2.8577, 6.09, -82, 0.0051
"2020-3-13 22:22:15",0A000054, 86.8286, -1.3741, -2.8585, 6.04, -76, 0.0119
"2020-3-13 22:32:16",0A000054, 86.8284, -1.3738, -2.8584, 6.03, -77, 0.0061
"2020-3-13 22:42:16",0A000054, 86.8301, -1.3768, -2.8554, 6.03, -81, 0.0059
"2020-3-13 22:52:17",0A000054, 86.8261, -1.3738, -2.8606, 6.03, -76, 0.0043
"2020-3-13 23:02:17",0A000054, 86.8248, -1.3741, -2.8618, 6.1, -76, 0.0041
"2020-3-13 23:12:18",0A000054, 86.8244, -1.3753, -2.8618, 6.17, -76, 0.0045
"2020-3-13 23:22:18",0A000054, 86.8271, -1.3763, -2.8586, 6.26, -79, 0.0044
"2020-3-13 23:32:19",0A000054, 86.824, -1.3755, -2.8623, 6.33, -76, 0.006
"2020-3-13 23:42:19",0A000054, 86.8268, -1.3767, -2.859, 6.37, -77, 0.005
"2020-3-13 23:52:20",0A000054, 86.8265, -1.3762, -2.8593, 6.41, -75, 0.0063
"2020-3-14 0:02:20",0A000054, 86.8229, -1.3753, -2.8635, 6.44, -74, 0.0043
"2020-3-14 0:12:21",0A000054, 86.8254, -1.3769, -2.8603, 6.48, -76, 0.0068
"2020-3-14 0:22:21",0A000054, 86.8216, -1.3754, -2.8653, 6.52, -76, 0.0047
"2020-3-14 0:32:22",0A000054, 86.8225, -1.3733, -2.8649, 6.51, -75, 0.0037
"2020-3-14 0:42:22",0A000054, 86.8248, -1.3765, -2.8607, 6.53, -75, 0.0048
"2020-3-14 0:52:23",0A000054, 86.8221, -1.3752, -2.8645, 6.57, -79, 0.0058
"2020-3-14 1:02:24",0A000054, 86.8219, -1.3749, -2.865, 6.57, -76, 0.0055
"2020-3-14 1:12:24",0A000054, 86.8214, -1.375, -2.8657, 6.58, -77, 0.0056
"2020-3-14 1:22:25",0A000054, 86.824, -1.3768, -2.8616, 6.52, -76, 0.0042
"2020-3-14 1:32:25",0A000054, 86.8208, -1.3744, -2.8667, 6.45, -77, 0.0054
"2020-3-14 1:42:26",0A000054, 86.8233, -1.3777, -2.8622, 6.4, -77, 0.0044
"2020-3-14 1:52:26",0A000054, 86.8208, -1.3763, -2.8658, 6.36, -77, 0.0049
"2020-3-14 2:02:32",0A000054, 86.8238, -1.3784, -2.8613, 6.3, -74, 0.0039
"2020-3-14 2:12:27",0A000054, 86.8194, -1.3776, -2.8669, 6.23, -72, 0.005
"2020-3-14 2:22:28",0A000054, 86.8237, -1.3793, -2.8611, 6.2, -75, 0.0054
"2020-3-14 2:32:28",0A000054, 86.8232, -1.379, -2.8617, 6.18, -73, 0.0042
"2020-3-14 2:42:29",0A000054, 86.8224, -1.379, -2.8625, 6.24, -76, 0.0038
"2020-3-14 2:52:29",0A000054, 86.8191, -1.3778, -2.8673, 6.29, -77, 0.0042
"2020-3-14 3:02:30",0A000054, 86.8192, -1.3765, -2.8677, 6.29, -79, 0.0052
"2020-3-14 3:12:30",0A000054, 86.8186, -1.3775, -2.868, 6.32, -75, 0.005
"2020-3-14 3:22:31",0A000054, 86.8213, -1.3798, -2.8637, 6.33, -74, 0.0057
"2020-3-14 3:32:31",0A000054, 86.8185, -1.3771, -2.8683, 6.33, -75, 0.0052
"2020-3-14 3:42:32",0A000054, 86.8215, -1.3797, -2.8634, 6.31, -76, 0.0048
"2020-3-14 3:52:32",0A000054, 86.8211, -1.3801, -2.8638, 6.3, -73, 0.0064
"2020-3-14 4:02:33",0A000054, 86.8221, -1.3797, -2.8628, 6.29, -76, 0.0048
"2020-3-14 4:12:33",0A000054, 86.8177, -1.3796, -2.868, 6.27, -75, 0.0056
"2020-3-14 4:22:34",0A000054, 86.8181, -1.3789, -2.8679, 6.25, -73, 0.0053
"2020-3-14 4:32:34",0A000054, 86.817, -1.3781, -2.8694, 6.23, -74, 0.0047
"2020-3-14 4:42:35",0A000054, 86.8203, -1.3809, -2.8644, 6.19, -76, 0.0042
"2020-3-14 4:52:35",0A000054, 86.817, -1.3801, -2.8687, 6.17, -75, 0.0044
"2020-3-14 5:02:36",0A000054, 86.8176, -1.3782, -2.8688, 6.15, -75, 0.0063
"2020-3-14 5:12:36",0A000054, 86.8174, -1.3793, -2.8685, 6.14, -74, 0.0045
"2020-3-14 5:22:37",0A000054, 86.8162, -1.3806, -2.8693, 6.12, -75, 0.0049
"2020-3-14 5:32:38",0A000054, 86.8208, -1.3821, -2.8632, 6.12, -74, 0.004
"2020-3-14 5:42:38",0A000054, 86.8169, -1.3808, -2.8683, 6.09, -74, 0.0055
"2020-3-14 5:52:39",0A000054, 86.8162, -1.3805, -2.8692, 6.09, -76, 0.0064
"2020-3-14 6:02:39",0A000054, 86.8166, -1.3813, -2.8684, 6.09, -77, 0.0045
"2020-3-14 6:12:40",0A000054, 86.8197, -1.3822, -2.8644, 6.08, -77, 0.0055
"2020-3-14 6:22:40",0A000054, 86.8167, -1.3792, -2.8693, 6.08, -75, 0.0052
"2020-3-14 6:32:41",0A000054, 86.8161, -1.3817, -2.8689, 6.07, -77, 0.0048
"2020-3-14 6:42:41",0A000054, 86.8195, -1.3832, -2.8642, 6.07, -77, 0.0043
"2020-3-14 6:52:42",0A000054, 86.8158, -1.3818, -2.8692, 6.07, -75, 0.0047
"2020-3-14 7:02:42",0A000054, 86.8149, -1.381, -2.8705, 6.05, -76, 0.0049
"2020-3-14 7:12:43",0A000054, 86.8186, -1.3838, -2.8649, 6.01, -76, 0.005
"2020-3-14 7:22:43",0A000054, 86.8186, -1.3835, -2.8651, 5.97, -79, 0.0059
"2020-3-14 7:32:44",0A000054, 86.815, -1.3815, -2.8703, 5.96, -76, 0.0052
"2020-3-14 7:42:44",0A000054, 86.815, -1.3829, -2.8694, 5.94, -79, 0.0057
"2020-3-14 7:52:45",0A000054, 86.8147, -1.3833, -2.8697, 5.93, -75, 0.006
"2020-3-14 8:02:45",0A000054, 86.8149, -1.3829, -2.8697, 5.96, -75, 0.0054
"2020-3-14 8:12:46",0A000054, 86.8181, -1.3844, -2.8653, 6.02, -75, 0.004
"2020-3-14 8:22:46",0A000054, 86.8179, -1.3839, -2.8655, 6.06, -76, 0.0055
"2020-3-14 8:32:47",0A000054, 86.8134, -1.3827, -2.8714, 6.07, -76, 0.0054
"2020-3-14 8:42:47",0A000054, 86.8171, -1.3839, -2.8667, 6.12, -76, 0.0058
"2020-3-14 8:52:48",0A000054, 86.8173, -1.3835, -2.8667, 6.23, -75, 0.0048
"2020-3-14 9:02:48",0A000054, 86.8121, -1.3821, -2.8731, 6.44, -73, 0.0051
"2020-3-14 9:12:49",0A000054, 86.8162, -1.3822, -2.8687, 6.69, -76, 0.0052
"2020-3-14 9:22:49",0A000054, 86.8114, -1.3778, -2.8758, 7.09, -73, 0.0052
"2020-3-14 9:32:50",0A000054, 86.8133, -1.3756, -2.8751, 7.35, -74, 0.0054
"2020-3-14 9:42:50",0A000054, 86.8129, -1.3764, -2.8751, 7.49, -76, 0.0053
"2020-3-14 9:52:51",0A000054, 86.8126, -1.3751, -2.8761, 7.95, -75, 0.0065
"2020-3-14 10:02:51",0A000054, 86.8128, -1.3729, -2.8768, 8.44, -76, 0.0066
"2020-3-14 10:12:52",0A000054, 86.8148, -1.369, -2.8765, 8.94, -75, 0.0054
"2020-3-14 10:22:53",0A000054, 86.8152, -1.3674, -2.8766, 9.47, -77, 0.0051
"2020-3-14 10:32:53",0A000054, 86.8175, -1.3652, -2.8751, 9.78, -73, 0.0046
"2020-3-14 10:42:54",0A000054, 86.8174, -1.3661, -2.8748, 9.92, -76, 0.0057
"2020-3-14 10:52:54",0A000054, 86.8183, -1.3652, -2.8741, 10.17, -74, 0.0051
"2020-3-14 11:02:55",0A000054, 86.8194, -1.3647, -2.8729, 9.91, -74, 0.0053
"2020-3-14 11:12:55",0A000054, 86.82, -1.3639, -2.8726, 10.37, -73, 0.0049
"2020-3-14 11:22:56",0A000054, 86.8227, -1.3632, -2.8695, 11.04, -77, 0.0055
"2020-3-14 11:32:56",0A000054, 86.8216, -1.358, -2.8732, 11.47, -74, 0.0045
"2020-3-14 11:42:57",0A000054, 86.8216, -1.3594, -2.8725, 11.4, -76, 0.0057
"2020-3-14 11:52:57",0A000054, 86.824, -1.3593, -2.8693, 11.3, -75, 0.0049
"2020-3-14 12:02:58",0A000054, 86.825, -1.361, -2.8676, 10.81, -77, 0.0051
"2020-3-14 12:12:58",0A000054, 86.8257, -1.3631, -2.8658, 10.29, -75, 0.0053
"2020-3-14 12:22:59",0A000054, 86.8286, -1.3661, -2.8613, 9.89, -75, 0.0065
"2020-3-14 12:32:59",0A000054, 86.8295, -1.3663, -2.8604, 9.72, -72, 0.0061
"2020-3-14 12:43:00",0A000054, 86.825, -1.3644, -2.866, 10, -76, 0.0059
"2020-3-14 12:53:00",0A000054, 86.828, -1.3656, -2.8622, 10.09, -75, 0.006
"2020-3-14 13:03:01",0A000054, 86.8245, -1.3646, -2.8665, 10.2, -75, 0.0055
"2020-3-14 13:13:01",0A000054, 86.8246, -1.3638, -2.8667, 10.46, -74, 0.0062
"2020-3-14 13:23:02",0A000054, 86.8241, -1.3629, -2.8678, 10.66, -77, 0.006
"2020-3-14 13:33:02",0A000054, 86.8239, -1.3621, -2.8684, 10.76, -76, 0.0046
"2020-3-14 13:43:03",0A000054, 86.825, -1.3612, -2.8674, 10.94, -73, 0.0044
"2020-3-14 13:53:03",0A000054, 86.8251, -1.36, -2.8679, 11.13, -76, 0.0049
"2020-3-14 14:03:04",0A000054, 86.8247, -1.3585, -2.869, 11.38, -72, 0.0043
"2020-3-14 14:13:04",0A000054, 86.8285, -1.3582, -2.8647, 11.64, -76, 0.005
"2020-3-14 14:23:05",0A000054, 86.8297, -1.3579, -2.8634, 11.71, -73, 0.0053
"2020-3-14 14:33:05",0A000054, 86.8302, -1.3557, -2.8641, 12.29, -75, 0.0056
"2020-3-14 14:43:06",0A000054, 86.8286, -1.3543, -2.8663, 12.03, -74, 0.0054
"2020-3-14 14:53:06",0A000054, 86.8289, -1.3557, -2.8654, 11.8, -73, 0.0055
"2020-3-14 15:03:07",0A000054, 86.8319, -1.3571, -2.8618, 11.79, -77, 0.0058
"2020-3-14 15:13:07",0A000054, 86.8296, -1.3551, -2.8648, 11.78, -73, 0.0055
"2020-3-14 15:23:08",0A000054, 86.8327, -1.3582, -2.8604, 11.56, -76, 0.0049
"2020-3-14 15:33:08",0A000054, 86.8335, -1.3581, -2.86, 11.58, -73, 0.0054
"2020-3-14 15:43:09",0A000054, 86.8327, -1.3582, -2.8605, 11.51, -77, 0.0054
"2020-3-14 15:53:10",0A000054, 86.8323, -1.3569, -2.8614, 11.68, -75, 0.0066
"2020-3-14 16:03:10",0A000054, 86.831, -1.3551, -2.8635, 11.76, -76, 0.0059
"2020-3-14 16:13:11",0A000054, 86.8292, -1.3552, -2.8652, 11.94, -75, 0.0055
"2020-3-14 16:23:11",0A000054, 86.8321, -1.3554, -2.8622, 12.12, -76, 0.0052
"2020-3-14 16:33:12",0A000054, 86.8322, -1.3547, -2.8624, 12.32, -76, 0.005
"2020-3-14 16:43:12",0A000054, 86.8299, -1.352, -2.8659, 12.44, -76, 0.0051
"2020-3-14 16:53:13",0A000054, 86.8345, -1.3538, -2.8606, 12.36, -76, 0.0047
"2020-3-14 17:03:13",0A000054, 86.8314, -1.3541, -2.8635, 12.12, -74, 0.0056
"2020-3-14 17:13:14",0A000054, 86.8355, -1.3556, -2.8589, 11.91, -71, 0.0052
"2020-3-14 17:23:14",0A000054, 86.832, -1.3559, -2.8623, 11.53, -76, 0.0056
"2020-3-14 17:23:18",0A000054, 86.832, -1.3559, -2.8623, 11.53, -73, 0.0056
"2020-3-14 17:33:15",0A000054, 86.8316, -1.3566, -2.8621, 11.25, -77, 0.0056
"2020-3-14 17:43:15",0A000054, 86.8358, -1.3585, -2.8574, 11.04, -74, 0.0069
"2020-3-14 17:53:16",0A000054, 86.8314, -1.3558, -2.8626, 10.93, -77, 0.006
"2020-3-14 18:03:16",0A000054, 86.8317, -1.357, -2.8619, 10.83, -76, 0.0049
"2020-3-14 18:13:17",0A000054, 86.8301, -1.3574, -2.8633, 10.82, -76, 0.006
"2020-3-14 18:23:17",0A000054, 86.8308, -1.3559, -2.8634, 10.84, -75, 0.0072
"2020-3-14 18:33:18",0A000054, 86.8297, -1.3564, -2.8643, 10.83, -76, 0.0053
"2020-3-14 18:43:18",0A000054, 86.8328, -1.3594, -2.8599, 10.78, -75, 0.0059
"2020-3-14 18:53:19",0A000054, 86.8294, -1.3593, -2.8634, 10.72, -74, 0.0062
"2020-3-14 19:03:19",0A000054, 86.833, -1.3598, -2.8596, 10.58, -75, 0.0076
"2020-3-14 19:13:20",0A000054, 86.8296, -1.358, -2.8636, 10.37, -77, 0.0064
"2020-3-14 19:23:20",0A000054, 86.8298, -1.3585, -2.8633, 10.23, -76, 0.0056
"2020-3-14 19:33:21",0A000054, 86.832, -1.3624, -2.8595, 10.09, -77, 0.0056
"2020-3-14 19:43:21",0A000054, 86.8282, -1.3621, -2.8634, 9.94, -74, 0.0053
"2020-3-14 19:53:22",0A000054, 86.8297, -1.3608, -2.8624, 9.74, -75, 0.0057
"2020-3-14 20:03:22",0A000054, 86.8285, -1.361, -2.8634, 9.64, -75, 0.0054
"2020-3-14 20:13:23",0A000054, 86.8279, -1.3615, -2.864, 9.57, -79, 0.0051
"2020-3-14 20:23:23",0A000054, 86.8274, -1.364, -2.8635, 9.53, -75, 0.0047
"2020-3-14 20:33:24",0A000054, 86.8319, -1.3646, -2.8588, 9.43, -77, 0.0053
"2020-3-14 20:43:24",0A000054, 86.8275, -1.364, -2.8634, 9.32, -76, 0.0055
"2020-3-14 20:53:25",0A000054, 86.8311, -1.3657, -2.8591, 9.21, -75, 0.0058
"2020-3-14 21:03:25",0A000054, 86.8261, -1.3639, -2.8649, 9.15, -77, 0.0049
"2020-3-14 21:13:26",0A000054, 86.8298, -1.3669, -2.8597, 9.04, -81, 0.0058
"2020-3-14 21:23:27",0A000054, 86.8262, -1.3654, -2.8641, 8.86, -77, 0.0057
"2020-3-14 21:33:27",0A000054, 86.8256, -1.366, -2.8646, 8.7, -76, 0.0061
"2020-3-14 21:43:28",0A000054, 86.8283, -1.3696, -2.86, 8.5, -77, 0.0063
"2020-3-14 21:53:28",0A000054, 86.8258, -1.3679, -2.8638, 8.27, -77, 0.0065
"2020-3-14 22:03:29",0A000054, 86.8249, -1.3703, -2.8635, 8.03, -77, 0.0046
"2020-3-14 22:13:29",0A000054, 86.8256, -1.3692, -2.8632, 7.82, -75, 0.0056
"2020-3-14 22:23:30",0A000054, 86.8253, -1.3706, -2.8629, 7.62, -76, 0.0055
"2020-3-14 22:33:30",0A000054, 86.8248, -1.3723, -2.8627, 7.44, -76, 0.0052
"2020-3-14 22:43:31",0A000054, 86.8257, -1.3757, -2.8602, 7.29, -76, 0.0048
"2020-3-14 22:53:31",0A000054, 86.8227, -1.3736, -2.8647, 7.25, -76, 0.0051
"2020-3-14 23:03:32",0A000054, 86.8217, -1.3745, -2.8656, 7.3, -76, 0.0061
"2020-3-14 23:13:32",0A000054, 86.8219, -1.3742, -2.8654, 7.32, -76, 0.005
"2020-3-14 23:23:33",0A000054, 86.8218, -1.3742, -2.8655, 7.2, -76, 0.0053
"2020-3-14 23:33:33",0A000054, 86.8213, -1.3752, -2.8656, 7.05, -75, 0.0051
"2020-3-14 23:43:34",0A000054, 86.8236, -1.3776, -2.8618, 6.9, -76, 0.004
"2020-3-14 23:53:34",0A000054, 86.82, -1.377, -2.8665, 6.76, -74, 0.0056
"2020-3-15 0:03:35",0A000054, 86.8235, -1.3791, -2.8614, 6.62, -77, 0.0048
"2020-3-15 0:13:41",0A000054, 86.8208, -1.3771, -2.8653, 6.47, -76, 0.004
"2020-3-15 0:23:36",0A000054, 86.8231, -1.3808, -2.8611, 6.33, -76, 0.0055
"2020-3-15 0:33:36",0A000054, 86.8191, -1.3801, -2.8661, 6.2, -76, 0.0048
"2020-3-15 0:43:37",0A000054, 86.8227, -1.3816, -2.8613, 6.09, -76, 0.0039
"2020-3-15 0:53:37",0A000054, 86.8192, -1.3807, -2.8655, 5.98, -73, 0.0056
"2020-3-15 1:03:38",0A000054, 86.8185, -1.3815, -2.8662, 5.89, -77, 0.0053
"2020-3-15 1:13:38",0A000054, 86.8173, -1.3811, -2.8677, 5.84, -79, 0.0061
"2020-3-15 1:23:39",0A000054, 86.8177, -1.3812, -2.8671, 5.78, -74, 0.0053
"2020-3-15 1:33:39",0A000054, 86.8167, -1.3831, -2.8677, 5.69, -76, 0.0057
"2020-3-15 1:43:40",0A000054, 86.8167, -1.3829, -2.8676, 5.61, -75, 0.0047
"2020-3-15 1:53:40",0A000054, 86.8165, -1.3825, -2.868, 5.54, -75, 0.005
"2020-3-15 2:03:41",0A000054, 86.8161, -1.3837, -2.8678, 5.48, -77, 0.0051
"2020-3-15 2:13:42",0A000054, 86.8153, -1.3845, -2.8684, 5.42, -74, 0.0055
"2020-3-15 2:23:42",0A000054, 86.8153, -1.384, -2.8687, 5.33, -76, 0.0058
"2020-3-15 2:33:43",0A000054, 86.8143, -1.3826, -2.8705, 5.34, -72, 0.0056
"2020-3-15 2:43:43",0A000054, 86.8128, -1.3845, -2.8712, 5.45, -75, 0.0047
"2020-3-15 2:53:44",0A000054, 86.8122, -1.3844, -2.8719, 5.57, -72, 0.0058
"2020-3-15 3:03:44",0A000054, 86.8155, -1.3853, -2.8679, 5.72, -73, 0.0051
"2020-3-15 3:13:45",0A000054, 86.8111, -1.3835, -2.8737, 5.84, -77, 0.005
"2020-3-15 3:23:45",0A000054, 86.8114, -1.3806, -2.8746, 6.04, -75, 0.0052
"2020-3-15 3:33:46",0A000054, 86.811, -1.3816, -2.8747, 6.22, -75, 0.0057
"2020-3-15 3:43:46",0A000054, 86.8106, -1.3797, -2.8761, 6.39, -76, 0.0057
"2020-3-15 3:53:47",0A000054, 86.8105, -1.3799, -2.876, 6.54, -76, 0.0056
"2020-3-15 4:03:47",0A000054, 86.8136, -1.3811, -2.872, 6.64, -76, 0.0065
"2020-3-15 4:13:48",0A000054, 86.8151, -1.3805, -2.8705, 6.73, -75, 0.005
"2020-3-15 4:23:48",0A000054, 86.8106, -1.3796, -2.8759, 6.84, -77, 0.0057
"2020-3-15 4:33:49",0A000054, 86.8133, -1.3803, -2.8727, 6.94, -74, 0.006
"2020-3-15 4:43:49",0A000054, 86.8099, -1.3786, -2.8773, 7.01, -76, 0.0053
"2020-3-15 4:53:50",0A000054, 86.8104, -1.3779, -2.8771, 7.07, -76, 0.0061
"2020-3-15 5:03:50",0A000054, 86.8145, -1.3785, -2.8722, 7.12, -75, 0.0056
"2020-3-15 5:13:51",0A000054, 86.8113, -1.377, -2.8766, 7.19, -76, 0.0076
"2020-3-15 5:23:51",0A000054, 86.8113, -1.3774, -2.8764, 7.23, -76, 0.0052
"2020-3-15 5:33:52",0A000054, 86.8149, -1.3781, -2.8719, 7.29, -75, 0.0048
"2020-3-15 5:43:52",0A000054, 86.8151, -1.3779, -2.872, 7.35, -76, 0.0063
"2020-3-15 5:53:53",0A000054, 86.8157, -1.3775, -2.8715, 7.38, -76, 0.0051
"2020-3-15 6:03:53",0A000054, 86.8157, -1.3774, -2.8713, 7.41, -77, 0.0049
"2020-3-15 6:13:54",0A000054, 86.8116, -1.3762, -2.8766, 7.43, -77, 0.0068
"2020-3-15 6:23:54",0A000054, 86.8162, -1.3774, -2.8708, 7.45, -76, 0.005
"2020-3-15 6:33:55",0A000054, 86.8126, -1.3746, -2.8763, 7.48, -75, 0.0059
"2020-3-15 6:43:55",0A000054, 86.8119, -1.3756, -2.8765, 7.52, -74, 0.0054
"2020-3-15 6:53:56",0A000054, 86.8122, -1.3756, -2.8763, 7.55, -75, 0.0057
"2020-3-15 7:03:56",0A000054, 86.8121, -1.3759, -2.8762, 7.62, -76, 0.0077
"2020-3-15 7:13:57",0A000054, 86.8114, -1.375, -2.8775, 7.7, -75, 0.0054
"2020-3-15 7:23:58",0A000054, 86.8159, -1.3764, -2.8718, 7.79, -77, 0.0061
"2020-3-15 7:33:58",0A000054, 86.8122, -1.3739, -2.877, 7.89, -77, 0.0067
"2020-3-15 7:43:59",0A000054, 86.8124, -1.3735, -2.8769, 7.99, -76, 0.0056
"2020-3-15 7:53:59",0A000054, 86.8115, -1.3733, -2.878, 8.07, -76, 0.0057
"2020-3-15 8:04:00",0A000054, 86.815, -1.3748, -2.8733, 8.18, -76, 0.0053
"2020-3-15 8:14:00",0A000054, 86.8115, -1.3716, -2.8788, 8.28, -75, 0.0061
"2020-3-15 8:24:01",0A000054, 86.8118, -1.3724, -2.8782, 8.3, -75, 0.0057
