TIMESTAMP,NOM_TILT,ANGLE_X,ANGLE_Y,ANGLE_Z,TEMPERATURE,INTENSITE_SIGNAL,SIGMA
"2020-3-17 1:47:44",0A000055, 86.8687, -2.4038, -2.0059, 10.41, -85, 0.0048
"2020-3-17 1:57:44",0A000055, 86.8672, -2.4043, -2.0078, 10.39, -79, 0.0055
"2020-3-17 2:07:45",0A000055, 86.8688, -2.4037, -2.0058, 10.37, -86, 0.0052
"2020-3-17 2:17:45",0A000055, 86.8663, -2.4041, -2.0091, 10.35, -87, 0.0055
"2020-3-17 2:27:46",0A000055, 86.8679, -2.4044, -2.0063, 10.32, -83, 0.006
"2020-3-17 2:37:46",0A000055, 86.8668, -2.4041, -2.0084, 10.31, -80, 0.0064
"2020-3-17 2:47:47",0A000055, 86.8658, -2.4047, -2.0089, 10.28, -83, 0.0043
"2020-3-17 2:57:48",0A000055, 86.8664, -2.4044, -2.0086, 10.25, -83, 0.0051
"2020-3-17 3:07:48",0A000055, 86.8653, -2.4048, -2.0099, 10.22, -85, 0.0053
"2020-3-17 3:17:49",0A000055, 86.8657, -2.4049, -2.0093, 10.18, -81, 0.0061
"2020-3-17 3:27:49",0A000055, 86.8647, -2.4056, -2.0098, 10.14, -81, 0.0042
"2020-3-17 3:37:50",0A000055, 86.8668, -2.405, -2.0075, 10.12, -80, 0.0055
"2020-3-17 3:47:50",0A000055, 86.8647, -2.4057, -2.0098, 10.08, -81, 0.005
"2020-3-17 3:57:51",0A000055, 86.8648, -2.4054, -2.0097, 10.03, -83, 0.0044
"2020-3-17 4:07:51",0A000055, 86.8656, -2.4061, -2.0079, 9.99, -83, 0.0045
"2020-3-17 4:17:52",0A000055, 86.8648, -2.4065, -2.0087, 9.92, -82, 0.0056
"2020-3-17 4:27:52",0A000055, 86.8643, -2.4059, -2.0099, 9.86, -83, 0.006
"2020-3-17 4:37:53",0A000055, 86.864, -2.4066, -2.0098, 9.82, -88, 0.0049
"2020-3-17 4:47:53",0A000055, 86.8639, -2.407, -2.0093, 9.79, -82, 0.004
"2020-3-17 4:57:54",0A000055, 86.8632, -2.407, -2.0109, 9.77, -83, 0.005
"2020-3-17 5:07:54",0A000055, 86.8636, -2.4069, -2.01, 9.77, -87, 0.0038
"2020-3-17 5:17:55",0A000055, 86.8641, -2.4066, -2.0096, 9.77, -87, 0.0044
"2020-3-17 5:27:55",0A000055, 86.8629, -2.4077, -2.0105, 9.76, -82, 0.0044
"2020-3-17 5:37:56",0A000055, 86.8634, -2.4069, -2.0103, 9.77, -88, 0.0051
"2020-3-17 5:47:56",0A000055, 86.8594, -2.4095, -2.0145, 9.77, -82, 0.0041
"2020-3-17 5:57:57",0A000055, 86.8628, -2.4071, -2.0112, 9.77, -83, 0.0041
"2020-3-17 6:07:57",0A000055, 86.8633, -2.4072, -2.0103, 9.76, -82, 0.0043
"2020-3-17 6:17:58",0A000055, 86.863, -2.4073, -2.0104, 9.76, -88, 0.0036
"2020-3-17 6:27:58",0A000055, 86.8625, -2.4079, -2.0109, 9.74, -82, 0.0038
"2020-3-17 6:37:59",0A000055, 86.862, -2.4071, -2.0124, 9.72, -82, 0.0041
"2020-3-17 6:47:59",0A000055, 86.8585, -2.41, -2.0153, 9.72, -83, 0.0037
"2020-3-17 6:58:00",0A000055, 86.862, -2.4076, -2.0118, 9.71, -82, 0.0036
"2020-3-17 7:08:00",0A000055, 86.8626, -2.4079, -2.0109, 9.72, -83, 0.0103
"2020-3-17 7:18:01",0A000055, 86.8623, -2.4073, -2.012, 9.73, -83, 0.0046
"2020-3-17 7:28:01",0A000055, 86.8581, -2.4101, -2.0158, 9.77, -82, 0.0045
"2020-3-17 7:38:02",0A000055, 86.8619, -2.4078, -2.0121, 9.84, -79, 0.0036
"2020-3-17 7:48:02",0A000055, 86.8622, -2.4072, -2.012, 9.91, -79, 0.005
"2020-3-17 7:58:03",0A000055, 86.8622, -2.4072, -2.0119, 9.98, -81, 0.0041
"2020-3-17 8:08:04",0A000055, 86.8634, -2.4063, -2.011, 10.03, -76, 0.004
"2020-3-17 8:18:04",0A000055, 86.8634, -2.4069, -2.0106, 10.08, -83, 0.0045
"2020-3-17 8:28:05",0A000055, 86.8627, -2.4065, -2.012, 10.22, -83, 0.0045
"2020-3-17 8:38:05",0A000055, 86.8633, -2.4063, -2.0113, 10.45, -79, 0.0051
"2020-3-17 8:48:06",0A000055, 86.8642, -2.4051, -2.0113, 10.7, -82, 0.0052
"2020-3-17 8:58:06",0A000055, 86.8656, -2.4044, -2.0098, 11, -82, 0.0044
"2020-3-17 9:08:07",0A000055, 86.8629, -2.406, -2.0121, 11.3, -82, 0.0049
"2020-3-17 9:18:07",0A000055, 86.8686, -2.4024, -2.0078, 11.61, -82, 0.0057
"2020-3-17 9:28:08",0A000055, 86.866, -2.4039, -2.0098, 11.95, -87, 0.0048
"2020-3-17 9:38:13",0A000055, 86.8724, -2.4006, -2.0043, 12.33, -85, 0.0047
"2020-3-17 9:48:09",0A000055, 86.8703, -2.4011, -2.0067, 12.7, -85, 0.0042
"2020-3-17 9:58:09",0A000055, 86.8769, -2.3987, -2, 12.95, -83, 0.0062
"2020-3-17 10:08:10",0A000055, 86.8784, -2.3972, -1.9999, 13.07, -82, 0.0053
"2020-3-17 10:18:10",0A000055, 86.8792, -2.3965, -1.9997, 13.19, -82, 0.005
"2020-3-17 10:28:11",0A000055, 86.8811, -2.3958, -1.9979, 13.25, -81, 0.0062
"2020-3-17 10:38:11",0A000055, 86.8816, -2.3959, -1.9969, 13.36, -85, 0.0043
"2020-3-17 10:48:12",0A000055, 86.8827, -2.3952, -1.9963, 13.65, -85, 0.0038
"2020-3-17 10:58:12",0A000055, 86.8849, -2.394, -1.9945, 14.01, -87, 0.0058
"2020-3-17 11:08:13",0A000055, 86.888, -2.3925, -1.9914, 14.45, -86, 0.0063
"2020-3-17 11:18:13",0A000055, 86.8907, -2.391, -1.989, 14.97, -83, 0.0088
"2020-3-17 11:28:14",0A000055, 86.8927, -2.389, -1.9883, 15.62, -85, 0.0046
"2020-3-17 11:38:14",0A000055, 86.8972, -2.3868, -1.9832, 16.05, -85, 0.0043
"2020-3-17 11:48:15",0A000055, 86.8992, -2.3854, -1.9814, 16.24, -87, 0.0039
"2020-3-17 11:58:15",0A000055, 86.9011, -2.3843, -1.979, 16.64, -85, 0.0051
"2020-3-17 12:08:16",0A000055, 86.9032, -2.3835, -1.9769, 16.71, -85, 0.005
"2020-3-17 12:18:16",0A000055, 86.905, -2.3825, -1.9752, 16.7, -86, 0.0048
"2020-3-17 12:28:17",0A000055, 86.9063, -2.3821, -1.9737, 16.83, -89, 0.0051
"2020-3-17 12:38:17",0A000055, 86.9088, -2.3809, -1.9717, 17.16, -89, 0.0048
"2020-3-17 12:48:18",0A000055, 86.9112, -2.3796, -1.9697, 17.45, -89, 0.005
"2020-3-17 12:58:18",0A000055, 86.9134, -2.3786, -1.9674, 17.61, -88, 0.0053
"2020-3-17 13:08:19",0A000055, 86.9132, -2.3788, -1.9677, 17.59, -85, 0.0046
"2020-3-17 13:18:19",0A000055, 86.9153, -2.378, -1.9652, 17.66, -85, 0.0057
"2020-3-17 13:28:20",0A000055, 86.9116, -2.3794, -1.9695, 17.65, -85, 0.0051
"2020-3-17 13:38:21",0A000055, 86.9117, -2.3789, -1.9698, 17.71, -85, 0.0038
"2020-3-17 13:48:21",0A000055, 86.9182, -2.3753, -1.9637, 18, -83, 0.005
"2020-3-17 13:58:22",0A000055, 86.9187, -2.3738, -1.965, 18.64, -85, 0.0057
"2020-3-17 14:08:22",0A000055, 86.9216, -2.3721, -1.9626, 18.89, -85, 0.0057
"2020-3-17 14:18:23",0A000055, 86.924, -2.3712, -1.9598, 18.89, -83, 0.0056
"2020-3-17 14:28:23",0A000055, 86.9251, -2.37, -1.9595, 19.24, -81, 0.0049
"2020-3-17 14:38:24",0A000055, 86.9278, -2.369, -1.9564, 19.28, -85, 0.0051
"2020-3-17 14:48:24",0A000055, 86.9285, -2.369, -1.9555, 19.03, -82, 0.0056
"2020-3-17 14:58:25",0A000055, 86.9286, -2.3685, -1.9558, 19.06, -83, 0.0052
"2020-3-17 15:08:25",0A000055, 86.9253, -2.3705, -1.9586, 19.07, -82, 0.0062
"2020-3-17 15:18:26",0A000055, 86.9287, -2.3689, -1.955, 18.64, -85, 0.0055
"2020-3-17 15:28:26",0A000055, 86.9272, -2.3695, -1.9568, 18.25, -81, 0.0052
"2020-3-17 15:38:27",0A000055, 86.9258, -2.3701, -1.9581, 18.07, -82, 0.0051
"2020-3-17 15:48:27",0A000055, 86.9257, -2.3712, -1.9572, 17.88, -86, 0.0057
"2020-3-17 15:58:28",0A000055, 86.9245, -2.3718, -1.9584, 17.73, -87, 0.005
"2020-3-17 16:08:28",0A000055, 86.9193, -2.3746, -1.963, 17.5, -87, 0.0055
"2020-3-17 16:18:29",0A000055, 86.9183, -2.3748, -1.9644, 17.35, -85, 0.0061
"2020-3-17 16:28:29",0A000055, 86.9176, -2.3751, -1.965, 17.13, -87, 0.0052
"2020-3-17 16:38:30",0A000055, 86.9203, -2.3741, -1.9624, 16.83, -83, 0.0052
"2020-3-17 16:48:30",0A000055, 86.9147, -2.3765, -1.9681, 16.64, -83, 0.0058
"2020-3-17 16:58:31",0A000055, 86.9174, -2.3748, -1.966, 16.43, -83, 0.0052
"2020-3-17 17:08:31",0A000055, 86.9157, -2.3752, -1.968, 16.3, -89, 0.0063
"2020-3-17 17:18:32",0A000055, 86.9147, -2.3755, -1.9688, 16.19, -82, 0.004
"2020-3-17 17:28:32",0A000055, 86.9152, -2.3754, -1.9682, 16.12, -83, 0.0055
"2020-3-17 17:38:33",0A000055, 86.9134, -2.3764, -1.9699, 16.04, -79, 0.0053
"2020-3-17 17:48:33",0A000055, 86.9132, -2.3766, -1.9701, 15.93, -83, 0.0055
"2020-3-17 17:58:34",0A000055, 86.9116, -2.377, -1.972, 15.8, -83, 0.005
"2020-3-17 18:08:34",0A000055, 86.9107, -2.3776, -1.9727, 15.7, -82, 0.0045
"2020-3-17 18:18:35",0A000055, 86.9068, -2.38, -1.9751, 15.62, -79, 0.0049
"2020-3-17 18:28:35",0A000055, 86.9096, -2.3777, -1.9737, 15.47, -79, 0.0044
"2020-3-17 18:38:36",0A000055, 86.9088, -2.3787, -1.9738, 15.22, -83, 0.0042
"2020-3-17 18:48:36",0A000055, 86.9073, -2.3796, -1.9752, 15.05, -81, 0.0071
"2020-3-17 18:58:37",0A000055, 86.9077, -2.3801, -1.9739, 14.93, -82, 0.0049
"2020-3-17 19:08:38",0A000055, 86.9066, -2.3804, -1.9752, 14.78, -81, 0.0052
"2020-3-17 19:18:38",0A000055, 86.9059, -2.3809, -1.9756, 14.59, -79, 0.0053
"2020-3-17 19:28:39",0A000055, 86.9002, -2.3841, -1.9806, 14.42, -82, 0.0042
"2020-3-17 19:38:39",0A000055, 86.8997, -2.3847, -1.9811, 14.16, -83, 0.0038
"2020-3-17 19:48:40",0A000055, 86.8978, -2.3861, -1.9826, 13.84, -80, 0.0035
"2020-3-17 19:58:40",0A000055, 86.9003, -2.3843, -1.9804, 13.51, -83, 0.0033
"2020-3-17 20:08:41",0A000055, 86.8975, -2.3855, -1.9843, 13.19, -79, 0.0039
"2020-3-17 20:18:41",0A000055, 86.8969, -2.3866, -1.9841, 12.88, -82, 0.0037
"2020-3-17 20:28:42",0A000055, 86.8951, -2.3883, -1.9856, 12.58, -82, 0.0034
"2020-3-17 20:38:42",0A000055, 86.8939, -2.389, -1.9867, 12.28, -83, 0.0038
"2020-3-17 20:48:43",0A000055, 86.89, -2.3904, -1.9906, 12, -81, 0.0049
"2020-3-17 20:58:43",0A000055, 86.8901, -2.3913, -1.9895, 11.73, -76, 0.0048
"2020-3-17 21:08:44",0A000055, 86.8879, -2.393, -1.9908, 11.48, -82, 0.0048
"2020-3-17 21:18:44",0A000055, 86.8815, -2.3958, -1.9973, 11.24, -85, 0.005
"2020-3-17 21:28:45",0A000055, 86.8836, -2.3945, -1.996, 11.01, -80, 0.0035
"2020-3-17 21:38:45",0A000055, 86.8823, -2.395, -1.9972, 10.82, -83, 0.0047
"2020-3-17 21:48:46",0A000055, 86.8801, -2.3962, -1.9991, 10.64, -83, 0.0042
"2020-3-17 21:58:46",0A000055, 86.8788, -2.3962, -2.0007, 10.45, -82, 0.0057
"2020-3-17 22:08:47",0A000055, 86.8769, -2.3972, -2.0024, 10.29, -82, 0.0056
"2020-3-17 22:18:47",0A000055, 86.8753, -2.3976, -2.0041, 10.21, -81, 0.0056
"2020-3-17 22:28:48",0A000055, 86.8753, -2.3981, -2.0032, 10.2, -77, 0.005
"2020-3-17 22:38:48",0A000055, 86.8734, -2.3983, -2.0059, 10.21, -81, 0.0061
"2020-3-17 22:48:49",0A000055, 86.8737, -2.3986, -2.0051, 10.24, -83, 0.0045
"2020-3-17 22:58:49",0A000055, 86.8727, -2.3988, -2.0064, 10.27, -83, 0.0041
"2020-3-17 23:08:50",0A000055, 86.8725, -2.3986, -2.0068, 10.33, -79, 0.004
"2020-3-17 23:18:50",0A000055, 86.872, -2.3992, -2.0069, 10.38, -82, 0.0058
"2020-3-17 23:28:51",0A000055, 86.8721, -2.3981, -2.0085, 10.41, -82, 0.0041
"2020-3-17 23:38:51",0A000055, 86.8727, -2.3985, -2.007, 10.41, -79, 0.0048
"2020-3-17 23:48:52",0A000055, 86.8716, -2.3986, -2.0081, 10.43, -81, 0.0049
"2020-3-17 23:58:52",0A000055, 86.8711, -2.3992, -2.008, 10.45, -81, 0.0047
"2020-3-18 0:08:53",0A000055, 86.8712, -2.3988, -2.0085, 10.45, -79, 0.0048
"2020-3-18 0:18:54",0A000055, 86.8714, -2.3989, -2.008, 10.46, -79, 0.0054
"2020-3-18 0:28:54",0A000055, 86.8709, -2.3993, -2.0083, 10.46, -80, 0.0051
"2020-3-18 0:38:55",0A000055, 86.8712, -2.399, -2.0082, 10.44, -77, 0.0046
"2020-3-18 0:48:55",0A000055, 86.8662, -2.4014, -2.012, 10.43, -83, 0.0064
"2020-3-18 0:58:56",0A000055, 86.871, -2.3993, -2.008, 10.43, -80, 0.0055
"2020-3-18 1:08:56",0A000055, 86.87, -2.3994, -2.0095, 10.45, -83, 0.0058
"2020-3-18 1:18:57",0A000055, 86.8707, -2.3992, -2.0088, 10.45, -82, 0.0047
"2020-3-18 1:28:57",0A000055, 86.8698, -2.3994, -2.0096, 10.45, -77, 0.0064
"2020-3-18 1:38:58",0A000055, 86.8704, -2.3996, -2.0086, 10.48, -85, 0.0052
"2020-3-18 1:48:58",0A000055, 86.8709, -2.3993, -2.0083, 10.48, -83, 0.0048
"2020-3-18 1:58:59",0A000055, 86.869, -2.4001, -2.0099, 10.51, -85, 0.0053
"2020-3-18 2:08:59",0A000055, 86.8693, -2.3997, -2.01, 10.52, -82, 0.0044
"2020-3-18 2:19:00",0A000055, 86.8697, -2.4, -2.009, 10.53, -79, 0.0053
"2020-3-18 2:29:00",0A000055, 86.8702, -2.3995, -2.009, 10.54, -82, 0.0053
"2020-3-18 2:39:01",0A000055, 86.8699, -2.4006, -2.0085, 10.54, -83, 0.0054
"2020-3-18 2:49:01",0A000055, 86.8687, -2.3999, -2.0107, 10.54, -80, 0.0053
"2020-3-18 2:59:02",0A000055, 86.8693, -2.3995, -2.0103, 10.55, -81, 0.0053
"2020-3-18 3:09:02",0A000055, 86.869, -2.4003, -2.0095, 10.55, -82, 0.005
"2020-3-18 3:19:03",0A000055, 86.8687, -2.4004, -2.01, 10.56, -77, 0.0052
"2020-3-18 3:29:03",0A000055, 86.8693, -2.3998, -2.01, 10.56, -81, 0.0055
"2020-3-18 3:39:04",0A000055, 86.8698, -2.4005, -2.008, 10.55, -81, 0.0051
"2020-3-18 3:49:04",0A000055, 86.869, -2.4005, -2.0094, 10.55, -82, 0.0049
"2020-3-18 3:59:05",0A000055, 86.8688, -2.4006, -2.0095, 10.55, -83, 0.0063
"2020-3-18 4:09:05",0A000055, 86.8686, -2.401, -2.0092, 10.54, -82, 0.0048
"2020-3-18 4:19:06",0A000055, 86.8678, -2.4009, -2.0104, 10.54, -79, 0.0055
"2020-3-18 4:29:06",0A000055, 86.8647, -2.4039, -2.0116, 10.57, -82, 0.004
"2020-3-18 4:39:07",0A000055, 86.8687, -2.4009, -2.0095, 10.58, -83, 0.0049
"2020-3-18 4:49:07",0A000055, 86.8684, -2.4005, -2.0103, 10.6, -79, 0.005
"2020-3-18 4:59:08",0A000055, 86.8686, -2.4006, -2.0098, 10.6, -76, 0.0044
"2020-3-18 5:09:08",0A000055, 86.8685, -2.4007, -2.0097, 10.6, -77, 0.0062
"2020-3-18 5:19:09",0A000055, 86.8686, -2.4008, -2.0097, 10.59, -80, 0.0063
"2020-3-18 5:29:09",0A000055, 86.8689, -2.4007, -2.0094, 10.58, -82, 0.0047
"2020-3-18 5:39:10",0A000055, 86.8673, -2.4013, -2.0108, 10.61, -82, 0.0043
"2020-3-18 5:49:11",0A000055, 86.8676, -2.4012, -2.0104, 10.62, -81, 0.0048
"2020-3-18 5:59:11",0A000055, 86.8639, -2.4036, -2.0129, 10.63, -83, 0.0042
"2020-3-18 6:09:12",0A000055, 86.8683, -2.4012, -2.0095, 10.62, -82, 0.0055
"2020-3-18 6:19:12",0A000055, 86.8677, -2.4012, -2.0102, 10.61, -82, 0.0048
"2020-3-18 6:29:13",0A000055, 86.8672, -2.4014, -2.011, 10.6, -82, 0.0057
"2020-3-18 6:39:13",0A000055, 86.868, -2.401, -2.0101, 10.58, -81, 0.0052
"2020-3-18 6:49:14",0A000055, 86.8673, -2.4018, -2.0103, 10.57, -80, 0.0045
"2020-3-18 6:59:14",0A000055, 86.8679, -2.4015, -2.0098, 10.55, -81, 0.005
"2020-3-18 7:09:15",0A000055, 86.8679, -2.4013, -2.0098, 10.54, -80, 0.0061
"2020-3-18 7:19:15",0A000055, 86.8676, -2.4013, -2.0102, 10.53, -78, 0.006
"2020-3-18 7:29:16",0A000055, 86.8674, -2.4014, -2.0105, 10.55, -81, 0.0053
"2020-3-18 7:39:16",0A000055, 86.8662, -2.4025, -2.0112, 10.57, -83, 0.006
"2020-3-18 7:49:17",0A000055, 86.8675, -2.4022, -2.0097, 10.63, -82, 0.0051
"2020-3-18 7:59:17",0A000055, 86.8667, -2.4017, -2.0111, 10.73, -85, 0.0053
"2020-3-18 8:09:18",0A000055, 86.8636, -2.4041, -2.013, 10.86, -85, 0.0045
"2020-3-18 8:19:18",0A000055, 86.8675, -2.4011, -2.0107, 10.99, -85, 0.0054
"2020-3-18 8:29:19",0A000055, 86.8646, -2.4032, -2.0125, 11.14, -82, 0.0046
"2020-3-18 8:39:19",0A000055, 86.869, -2.4003, -2.0095, 11.32, -76, 0.0049
"2020-3-18 8:49:20",0A000055, 86.871, -2.4002, -2.0071, 11.52, -81, 0.0061
"2020-3-18 8:59:20",0A000055, 86.8715, -2.3994, -2.0073, 11.7, -82, 0.005
"2020-3-18 9:09:21",0A000055, 86.8722, -2.3986, -2.0074, 11.89, -80, 0.0046
"2020-3-18 9:19:21",0A000055, 86.8738, -2.3977, -2.0064, 12.1, -82, 0.0049
"2020-3-18 9:29:22",0A000055, 86.8742, -2.3974, -2.0058, 12.31, -82, 0.0058
"2020-3-18 9:39:22",0A000055, 86.8763, -2.3965, -2.004, 12.52, -79, 0.0044
"2020-3-18 9:49:23",0A000055, 86.8789, -2.3966, -2.0002, 12.73, -82, 0.005
"2020-3-18 9:59:23",0A000055, 86.8789, -2.3958, -2.0013, 12.95, -81, 0.0054
"2020-3-18 10:09:24",0A000055, 86.8805, -2.3948, -2.0002, 13.19, -75, 0.0041
"2020-3-18 10:19:24",0A000055, 86.8819, -2.3939, -1.9993, 13.42, -79, 0.0048
"2020-3-18 10:29:25",0A000055, 86.8841, -2.3923, -1.9977, 13.73, -79, 0.0043
"2020-3-18 10:49:26",0A000055, 86.8837, -2.3931, -1.9975, 14.38, -75, 0.0062
"2020-3-18 10:59:27",0A000055, 86.8901, -2.3893, -1.9918, 14.78, -77, 0.0049
"2020-3-18 11:09:27",0A000055, 86.8921, -2.3874, -1.9911, 15.16, -82, 0.0048
"2020-3-18 11:19:28",0A000055, 86.8951, -2.3857, -1.9882, 15.68, -76, 0.0052
"2020-3-18 11:29:28",0A000055, 86.898, -2.3831, -1.9861, 16.25, -81, 0.0041
"2020-3-18 11:39:29",0A000055, 86.9014, -2.3809, -1.9822, 16.87, -76, 0.0042
"2020-3-18 11:49:29",0A000055, 86.9043, -2.3794, -1.9794, 17.43, -77, 0.0052
"2020-3-18 11:59:30",0A000055, 86.9075, -2.3775, -1.9769, 17.9, -83, 0.0047
"2020-3-18 12:09:30",0A000055, 86.9085, -2.3775, -1.9754, 18.41, -81, 0.0041
"2020-3-18 12:19:31",0A000055, 86.9176, -2.3725, -1.9679, 19.3, -75, 0.0049
"2020-3-18 12:29:31",0A000055, 86.9227, -2.3688, -1.9646, 20.09, -77, 0.0056
"2020-3-18 12:39:32",0A000055, 86.9283, -2.367, -1.9582, 20.39, -79, 0.0055
"2020-3-18 12:49:32",0A000055, 86.9311, -2.3646, -1.957, 21.01, -76, 0.0048
"2020-3-18 12:59:33",0A000055, 86.9348, -2.3621, -1.9538, 22.18, -79, 0.0043
"2020-3-18 13:09:33",0A000055, 86.9435, -2.3561, -1.9468, 23.62, -81, 0.0046
"2020-3-18 13:19:34",0A000055, 86.9547, -2.3497, -1.9377, 25.31, -81, 0.0046
"2020-3-18 13:29:34",0A000055, 86.9694, -2.34, -1.9276, 27.22, -79, 0.0064
"2020-3-18 13:39:35",0A000055, 86.9665, -2.3443, -1.9267, 26.94, -81, 0.0055
"2020-3-18 13:49:35",0A000055, 86.979, -2.3358, -1.9154, 28.14, -80, 0.005
"2020-3-18 13:59:36",0A000055, 86.9791, -2.3381, -1.9123, 27.22, -82, 0.0047
"2020-3-18 14:09:36",0A000055, 86.9817, -2.338, -1.9082, 26.9, -82, 0.0063
"2020-3-18 14:19:37",0A000055, 86.9804, -2.3389, -1.9092, 26.34, -81, 0.0056
"2020-3-18 14:29:37",0A000055, 86.9843, -2.3363, -1.906, 25.81, -81, 0.0055
"2020-3-18 14:39:38",0A000055, 86.9802, -2.338, -1.9107, 25.16, -78, 0.0052
"2020-3-18 14:49:38",0A000055, 86.9754, -2.3413, -1.9153, 24.45, -81, 0.0039
"2020-3-18 14:59:39",0A000055, 86.973, -2.3426, -1.9179, 23.99, -83, 0.0041
"2020-3-18 15:09:39",0A000055, 86.97, -2.3438, -1.9219, 23.57, -76, 0.0046
"2020-3-18 15:19:40",0A000055, 86.9706, -2.3428, -1.9221, 23.05, -76, 0.004
"2020-3-18 15:29:40",0A000055, 86.9677, -2.3448, -1.924, 22.25, -83, 0.0047
"2020-3-18 15:39:41",0A000055, 86.9653, -2.3461, -1.9266, 21.89, -77, 0.0051
"2020-3-18 15:49:41",0A000055, 86.9633, -2.347, -1.9287, 21.66, -81, 0.0048
"2020-3-18 15:59:42",0A000055, 86.9602, -2.3484, -1.9319, 21.14, -79, 0.0043
"2020-3-18 16:09:42",0A000055, 86.9565, -2.3495, -1.9358, 20.72, -79, 0.0045
"2020-3-18 16:19:43",0A000055, 86.9545, -2.3504, -1.9372, 20.31, -83, 0.0047
"2020-3-18 16:29:43",0A000055, 86.9513, -2.3519, -1.9397, 20.06, -79, 0.0047
"2020-3-18 16:39:44",0A000055, 86.9496, -2.3522, -1.9418, 19.8, -79, 0.005
"2020-3-18 16:49:45",0A000055, 86.9434, -2.3562, -1.9468, 19.67, -83, 0.0054
"2020-3-18 16:59:45",0A000055, 86.9465, -2.3538, -1.9447, 19.51, -83, 0.006
"2020-3-18 17:09:46",0A000055, 86.9455, -2.355, -1.945, 19.14, -83, 0.0054
"2020-3-18 17:19:46",0A000055, 86.9392, -2.3576, -1.9519, 18.89, -77, 0.0049
"2020-3-18 17:29:47",0A000055, 86.9406, -2.3568, -1.9507, 18.61, -82, 0.0061
"2020-3-18 17:39:47",0A000055, 86.9389, -2.3573, -1.953, 18.33, -80, 0.0043
"2020-3-18 17:49:48",0A000055, 86.9375, -2.3584, -1.9542, 18.13, -80, 0.0044
"2020-3-18 17:59:48",0A000055, 86.9357, -2.3586, -1.9572, 17.86, -82, 0.0038
"2020-3-18 18:09:49",0A000055, 86.9344, -2.3591, -1.9586, 17.58, -79, 0.0039
"2020-3-18 18:19:49",0A000055, 86.9327, -2.3602, -1.9599, 17.28, -79, 0.0054
"2020-3-18 18:29:50",0A000055, 86.9317, -2.3614, -1.96, 16.96, -83, 0.0047
"2020-3-18 18:39:50",0A000055, 86.9253, -2.3639, -1.9664, 16.61, -79, 0.0058
"2020-3-18 18:49:51",0A000055, 86.9278, -2.3633, -1.9633, 16.25, -80, 0.0046
"2020-3-18 18:59:51",0A000055, 86.9243, -2.3645, -1.9672, 15.85, -76, 0.0062
"2020-3-18 19:09:52",0A000055, 86.9227, -2.3659, -1.9681, 15.42, -77, 0.0058
"2020-3-18 19:19:52",0A000055, 86.9194, -2.3675, -1.9708, 15.01, -77, 0.0053
"2020-3-18 19:29:53",0A000055, 86.9164, -2.3696, -1.9728, 14.61, -79, 0.0047
"2020-3-18 19:39:53",0A000055, 86.9102, -2.3731, -1.9776, 14.23, -76, 0.0043
"2020-3-18 19:49:54",0A000055, 86.9116, -2.373, -1.9759, 13.88, -81, 0.0048
"2020-3-18 19:59:54",0A000055, 86.9051, -2.376, -1.982, 13.53, -79, 0.0053
"2020-3-18 20:09:55",0A000055, 86.9018, -2.3778, -1.9851, 13.2, -83, 0.0036
"2020-3-18 20:19:55",0A000055, 86.9035, -2.3767, -1.9835, 12.9, -81, 0.0043
"2020-3-18 20:29:56",0A000055, 86.9014, -2.3781, -1.9856, 12.61, -82, 0.0036
"2020-3-18 20:39:56",0A000055, 86.8995, -2.3797, -1.9874, 12.33, -78, 0.003
"2020-3-18 20:49:57",0A000055, 86.8986, -2.3801, -1.9887, 12.1, -82, 0.0036
"2020-3-18 20:59:57",0A000055, 86.8964, -2.3817, -1.9912, 11.88, -82, 0.0034
"2020-3-18 21:09:58",0A000055, 86.8955, -2.3828, -1.9915, 11.64, -82, 0.0038
"2020-3-18 21:19:58",0A000055, 86.8931, -2.3844, -1.9932, 11.41, -78, 0.0047
"2020-3-18 21:29:59",0A000055, 86.8865, -2.3876, -1.9999, 11.2, -75, 0.0056
"2020-3-18 21:39:59",0A000055, 86.8885, -2.386, -1.9984, 10.98, -79, 0.0049
"2020-3-18 21:50:00",0A000055, 86.8869, -2.3872, -1.9994, 10.8, -82, 0.0053
"2020-3-18 22:00:00",0A000055, 86.8856, -2.3879, -2.0009, 10.6, -82, 0.0045
"2020-3-18 22:10:01",0A000055, 86.8794, -2.3918, -2.0059, 10.42, -79, 0.0051
"2020-3-18 22:20:02",0A000055, 86.8824, -2.3898, -2.0037, 10.25, -79, 0.0053
"2020-3-18 22:30:02",0A000055, 86.88, -2.3911, -2.0058, 10.09, -79, 0.005
"2020-3-18 22:40:03",0A000055, 86.8784, -2.3918, -2.0072, 9.93, -81, 0.0055
"2020-3-18 22:50:03",0A000055, 86.8769, -2.3926, -2.0086, 9.78, -81, 0.0043
"2020-3-18 23:00:04",0A000055, 86.8759, -2.3943, -2.008, 9.65, -76, 0.006
"2020-3-18 23:10:04",0A000055, 86.8736, -2.3942, -2.011, 9.51, -82, 0.0035
"2020-3-18 23:20:05",0A000055, 86.8685, -2.3975, -2.0139, 9.37, -81, 0.0049
"2020-3-18 23:30:05",0A000055, 86.8719, -2.3958, -2.0118, 9.25, -79, 0.0041
"2020-3-18 23:30:09",0A000055, 86.8719, -2.3958, -2.0118, 9.25, -79, 0.0041
